dire_1,dire_2,dire_3,dire_4,dire_5,dire_6,first_team_ban,radiant_1,radiant_2,radiant_3,radiant_4,radiant_5,radiant_win
rubick,tidehunter,morphling,pudge,sniper,0,0,drow_ranger,silencer,earthshaker,vengefulspirit,huskar,1.0
sven,skywrath_mage,jakiro,lina,queenofpain,0,0,dark_willow,storm_spirit,lion,spectre,undying,0.0
tusk,viper,shadow_shaman,phantom_assassin,witch_doctor,0,0,skywrath_mage,rubick,antimage,kunkka,invoker,1.0
ancient_apparition,antimage,hoodwink,abyssal_underlord,rubick,0,0,skywrath_mage,juggernaut,lion,rattletrap,phantom_assassin,0.0
venomancer,chaos_knight,techies,queenofpain,mirana,0,0,sniper,faceless_void,invoker,pudge,ogre_magi,1.0
obsidian_destroyer,silencer,nevermore,ember_spirit,clinkz,0,0,shadow_shaman,weaver,antimage,lina,drow_ranger,0.0
silencer,windrunner,slardar,luna,phantom_assassin,0,1,zuus,tidehunter,jakiro,obsidian_destroyer,slark,0.0
shadow_demon,winter_wyvern,beastmaster,void_spirit,kunkka,0,0,omniknight,weaver,slark,puck,phantom_assassin,1.0
viper,abaddon,medusa,dragon_knight,puck,0,0,antimage,treant,faceless_void,doom_bringer,ogre_magi,1.0
abyssal_underlord,chaos_knight,bounty_hunter,windrunner,jakiro,0,1,drow_ranger,leshrac,razor,marci,treant,1.0
void_spirit,hoodwink,enchantress,necrolyte,arc_warden,0,1,jakiro,ember_spirit,queenofpain,dawnbreaker,antimage,0.0
crystal_maiden,antimage,tiny,zuus,sniper,0,0,phoenix,troll_warlord,tinker,windrunner,leshrac,0.0
shadow_shaman,spectre,necrolyte,furion,huskar,0,0,puck,antimage,hoodwink,windrunner,pudge,1.0
skeleton_king,spectre,hoodwink,undying,winter_wyvern,0,0,luna,void_spirit,pudge,earthshaker,centaur,0.0
abyssal_underlord,dragon_knight,sniper,crystal_maiden,vengefulspirit,0,1,bounty_hunter,grimstroke,omniknight,venomancer,juggernaut,0.0
winter_wyvern,lich,furion,pudge,ursa,0,1,ogre_magi,grimstroke,obsidian_destroyer,bloodseeker,queenofpain,0.0
morphling,rubick,obsidian_destroyer,primal_beast,earthshaker,0,0,troll_warlord,skywrath_mage,tinker,pudge,invoker,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0.0
dazzle,terrorblade,tiny,beastmaster,hoodwink,0,0,templar_assassin,bounty_hunter,witch_doctor,axe,slark,1.0
drow_ranger,necrolyte,techies,ember_spirit,undying,0,0,silencer,shadow_shaman,brewmaster,juggernaut,abaddon,0.0
puck,visage,dazzle,spirit_breaker,pudge,0,0,skywrath_mage,tidehunter,death_prophet,drow_ranger,crystal_maiden,0.0
bounty_hunter,bane,luna,kunkka,dazzle,0,0,earthshaker,chaos_knight,phantom_assassin,sand_king,lich,0.0
antimage,storm_spirit,lion,disruptor,legion_commander,0,0,tiny,slark,bristleback,windrunner,shadow_shaman,0.0
vengefulspirit,sniper,venomancer,centaur,rubick,0,0,troll_warlord,spirit_breaker,disruptor,juggernaut,lina,0.0
kunkka,life_stealer,ogre_magi,axe,invoker,0,1,crystal_maiden,faceless_void,tidehunter,lina,winter_wyvern,1.0
invoker,enigma,tiny,luna,shadow_shaman,0,0,undying,life_stealer,rubick,sniper,pudge,1.0
tusk,lina,dawnbreaker,nevermore,lion,0,0,kunkka,windrunner,bristleback,legion_commander,puck,0.0
pudge,silencer,gyrocopter,undying,luna,0,0,venomancer,windrunner,faceless_void,dark_willow,beastmaster,0.0
winter_wyvern,zuus,windrunner,enigma,morphling,0,0,tiny,mars,queenofpain,faceless_void,shadow_shaman,0.0
venomancer,phoenix,faceless_void,shredder,nevermore,0,0,pudge,vengefulspirit,arc_warden,axe,invoker,1.0
tinker,drow_ranger,shadow_shaman,zuus,phantom_lancer,0,0,spirit_breaker,earthshaker,enchantress,bloodseeker,huskar,0.0
invoker,warlock,faceless_void,weaver,pudge,0,0,earth_spirit,dazzle,winter_wyvern,arc_warden,viper,0.0
mars,marci,lion,arc_warden,faceless_void,0,0,earth_spirit,juggernaut,weaver,dark_willow,tiny,0.0
skeleton_king,drow_ranger,sniper,lich,crystal_maiden,0,0,viper,pudge,dragon_knight,windrunner,lion,0.0
vengefulspirit,dragon_knight,windrunner,zuus,lion,0,0,phantom_assassin,juggernaut,crystal_maiden,axe,lich,1.0
warlock,vengefulspirit,zuus,windrunner,axe,0,0,dragon_knight,juggernaut,skeleton_king,crystal_maiden,lich,1.0
drow_ranger,vengefulspirit,axe,skeleton_king,crystal_maiden,0,0,phantom_assassin,sniper,windrunner,witch_doctor,jakiro,0.0
zuus,winter_wyvern,sniper,lone_druid,chaos_knight,0,0,gyrocopter,templar_assassin,skywrath_mage,lion,invoker,0.0
weaver,viper,invoker,venomancer,axe,0,0,ogre_magi,storm_spirit,bristleback,sniper,templar_assassin,0.0
void_spirit,arc_warden,hoodwink,storm_spirit,morphling,0,0,undying,legion_commander,phantom_assassin,shadow_shaman,spirit_breaker,1.0
ogre_magi,void_spirit,faceless_void,grimstroke,pudge,0,0,skywrath_mage,morphling,bane,luna,viper,0.0
tiny,ogre_magi,riki,invoker,hoodwink,0,0,slark,keeper_of_the_light,centaur,kunkka,sand_king,1.0
razor,phoenix,void_spirit,bloodseeker,disruptor,0,0,huskar,skywrath_mage,centaur,meepo,morphling,1.0
arc_warden,invoker,dazzle,bristleback,lich,0,0,zuus,venomancer,ursa,drow_ranger,rubick,0.0
windrunner,zuus,ursa,primal_beast,clinkz,0,0,bounty_hunter,lich,slark,sniper,treant,1.0
bounty_hunter,witch_doctor,tiny,sniper,slark,0,0,lina,alchemist,silencer,chaos_knight,winter_wyvern,0.0
hoodwink,pudge,invoker,riki,drow_ranger,0,1,centaur,lion,juggernaut,bristleback,bounty_hunter,0.0
zuus,sniper,storm_spirit,phantom_lancer,warlock,0,0,lion,obsidian_destroyer,viper,legion_commander,skywrath_mage,0.0
centaur,tusk,mars,nevermore,pudge,0,0,rubick,ember_spirit,lion,skywrath_mage,dazzle,0.0
magnataur,queenofpain,crystal_maiden,nevermore,terrorblade,0,0,pudge,dark_seer,phantom_lancer,lion,juggernaut,1.0
pangolier,earthshaker,juggernaut,sniper,mars,0,0,phantom_lancer,mirana,zuus,lina,sand_king,1.0
life_stealer,dazzle,legion_commander,skywrath_mage,treant,0,0,bounty_hunter,dark_willow,nevermore,antimage,viper,1.0
bounty_hunter,mirana,sven,legion_commander,dazzle,0,0,queenofpain,crystal_maiden,zuus,axe,furion,0.0
monkey_king,phoenix,razor,puck,ogre_magi,0,1,ember_spirit,sven,lich,invoker,weaver,0.0
legion_commander,enigma,marci,abaddon,zuus,0,0,witch_doctor,antimage,skywrath_mage,puck,venomancer,1.0
invoker,dark_willow,kunkka,luna,alchemist,0,1,skywrath_mage,pudge,antimage,faceless_void,juggernaut,1.0
weaver,winter_wyvern,dazzle,life_stealer,spirit_breaker,0,0,sniper,tiny,zuus,night_stalker,undying,0.0
rubick,spectre,night_stalker,zuus,vengefulspirit,0,1,hoodwink,batrider,snapfire,pudge,juggernaut,1.0
furion,snapfire,faceless_void,lion,silencer,0,0,witch_doctor,windrunner,skeleton_king,drow_ranger,spirit_breaker,1.0
silencer,antimage,pudge,tiny,witch_doctor,0,0,skywrath_mage,void_spirit,lone_druid,puck,hoodwink,1.0
invoker,furion,spirit_breaker,dawnbreaker,jakiro,0,0,clinkz,phantom_assassin,enchantress,naga_siren,lycan,1.0
snapfire,phantom_assassin,nevermore,phoenix,magnataur,0,1,puck,marci,shredder,sniper,jakiro,1.0
nevermore,mirana,drow_ranger,pudge,snapfire,0,0,slark,shadow_shaman,silencer,gyrocopter,lion,0.0
omniknight,bounty_hunter,lich,sniper,faceless_void,0,0,juggernaut,ogre_magi,spectre,shadow_demon,mars,0.0
legion_commander,zuus,windrunner,enigma,pudge,0,1,axe,sniper,viper,void_spirit,ember_spirit,1.0
venomancer,phantom_assassin,antimage,shadow_shaman,chaos_knight,0,0,snapfire,luna,medusa,enigma,zuus,0.0
marci,viper,life_stealer,nevermore,invoker,0,0,sniper,lone_druid,chaos_knight,drow_ranger,pangolier,0.0
axe,void_spirit,hoodwink,furion,antimage,0,1,venomancer,lion,nevermore,dawnbreaker,kunkka,1.0
zuus,bristleback,puck,spectre,windrunner,0,1,lion,queenofpain,obsidian_destroyer,viper,slark,0.0
hoodwink,zuus,necrolyte,tiny,riki,0,0,lion,jakiro,medusa,magnataur,queenofpain,0.0
skeleton_king,hoodwink,enigma,sand_king,storm_spirit,0,0,techies,clinkz,faceless_void,spectre,dark_willow,1.0
mirana,gyrocopter,disruptor,sand_king,bounty_hunter,0,1,magnataur,obsidian_destroyer,rattletrap,shadow_shaman,templar_assassin,1.0
invoker,faceless_void,storm_spirit,shadow_demon,winter_wyvern,0,0,magnataur,sand_king,antimage,dawnbreaker,necrolyte,1.0
necrolyte,chaos_knight,sand_king,axe,drow_ranger,0,0,pudge,tiny,nevermore,witch_doctor,dragon_knight,1.0
antimage,clinkz,dawnbreaker,rubick,zuus,0,1,venomancer,bounty_hunter,slardar,slark,centaur,1.0
kunkka,puck,lina,tidehunter,templar_assassin,0,0,invoker,marci,phantom_assassin,warlock,faceless_void,1.0
huskar,sven,tidehunter,earthshaker,dark_willow,0,0,hoodwink,puck,juggernaut,axe,crystal_maiden,1.0
dark_willow,tinker,ember_spirit,batrider,phantom_assassin,0,1,slardar,ogre_magi,windrunner,void_spirit,slark,1.0
alchemist,keeper_of_the_light,invoker,bristleback,obsidian_destroyer,0,1,ursa,rubick,zuus,vengefulspirit,faceless_void,1.0
tidehunter,sand_king,riki,drow_ranger,dawnbreaker,0,0,zuus,mirana,slark,bounty_hunter,sniper,0.0
crystal_maiden,antimage,tiny,witch_doctor,axe,0,0,winter_wyvern,medusa,bristleback,zuus,ember_spirit,0.0
tiny,shadow_shaman,mars,queenofpain,invoker,0,1,lina,rattletrap,faceless_void,sand_king,earthshaker,1.0
skywrath_mage,rattletrap,pudge,faceless_void,ogre_magi,0,1,earthshaker,abaddon,skeleton_king,dazzle,windrunner,1.0
arc_warden,medusa,necrolyte,queenofpain,bristleback,0,0,silencer,spectre,pangolier,pudge,puck,1.0
chaos_knight,lich,bristleback,morphling,lion,0,1,faceless_void,lina,techies,drow_ranger,nevermore,1.0
keeper_of_the_light,hoodwink,pudge,elder_titan,obsidian_destroyer,0,0,necrolyte,skeleton_king,slark,rubick,vengefulspirit,1.0
viper,venomancer,faceless_void,ogre_magi,void_spirit,0,1,obsidian_destroyer,drow_ranger,magnataur,tiny,queenofpain,0.0
pudge,tidehunter,axe,jakiro,drow_ranger,0,0,juggernaut,hoodwink,shadow_shaman,void_spirit,legion_commander,1.0
bloodseeker,monkey_king,disruptor,venomancer,ursa,0,1,phantom_assassin,necrolyte,witch_doctor,void_spirit,leshrac,1.0
juggernaut,ember_spirit,skeleton_king,sniper,obsidian_destroyer,0,0,phantom_assassin,riki,weaver,drow_ranger,faceless_void,0.0
skeleton_king,warlock,sniper,lich,tidehunter,0,0,viper,jakiro,pudge,phantom_assassin,zuus,0.0
viper,sniper,dragon_knight,lich,vengefulspirit,0,0,jakiro,warlock,drow_ranger,windrunner,zuus,0.0
obsidian_destroyer,omniknight,juggernaut,skywrath_mage,sand_king,0,1,void_spirit,slark,disruptor,pugna,dragon_knight,0.0
gyrocopter,troll_warlord,venomancer,viper,abyssal_underlord,0,0,leshrac,doom_bringer,bounty_hunter,tiny,queenofpain,0.0
juggernaut,zuus,undying,nyx_assassin,rattletrap,0,1,queenofpain,spirit_breaker,sven,drow_ranger,rubick,0.0
nevermore,rattletrap,keeper_of_the_light,enigma,pugna,0,0,hoodwink,legion_commander,visage,shadow_shaman,slark,0.0
invoker,queenofpain,terrorblade,doom_bringer,tiny,0,0,mars,void_spirit,pangolier,ogre_magi,medusa,1.0
primal_beast,zuus,marci,enchantress,juggernaut,0,1,abaddon,dragon_knight,mars,tiny,phantom_lancer,0.0
undying,hoodwink,queenofpain,slark,lion,0,1,venomancer,sniper,earthshaker,spectre,sven,0.0
spirit_breaker,troll_warlord,arc_warden,lich,keeper_of_the_light,0,1,phantom_assassin,slardar,ogre_magi,disruptor,sniper,1.0
nevermore,lion,drow_ranger,zuus,pudge,0,0,invoker,witch_doctor,ogre_magi,antimage,pugna,1.0
night_stalker,puck,phantom_assassin,undying,techies,0,1,naga_siren,witch_doctor,dawnbreaker,disruptor,skywrath_mage,0.0
pudge,storm_spirit,slardar,vengefulspirit,antimage,0,0,tiny,morphling,grimstroke,queenofpain,phoenix,1.0
life_stealer,rubick,pangolier,spectre,pudge,0,0,void_spirit,magnataur,rattletrap,witch_doctor,phantom_assassin,1.0
sniper,enigma,puck,storm_spirit,void_spirit,0,0,bounty_hunter,juggernaut,skeleton_king,nevermore,phantom_assassin,1.0
alchemist,witch_doctor,monkey_king,phantom_lancer,puck,0,0,techies,windrunner,life_stealer,mars,rubick,0.0
undying,techies,visage,slark,grimstroke,0,1,puck,dark_willow,venomancer,ogre_magi,silencer,0.0
bounty_hunter,alchemist,dazzle,slark,templar_assassin,0,1,weaver,arc_warden,rubick,earthshaker,skywrath_mage,0.0
antimage,pudge,enigma,nevermore,winter_wyvern,0,1,lion,monkey_king,skywrath_mage,faceless_void,sniper,1.0
wisp,bristleback,alchemist,pangolier,lich,0,1,hoodwink,earth_spirit,centaur,crystal_maiden,ursa,0.0
pugna,spectre,kunkka,techies,drow_ranger,0,1,jakiro,grimstroke,legion_commander,void_spirit,nevermore,1.0
pudge,skywrath_mage,dazzle,viper,invoker,0,1,mirana,ogre_magi,juggernaut,ember_spirit,bristleback,0.0
lion,skywrath_mage,skeleton_king,medusa,mars,0,0,luna,ancient_apparition,nyx_assassin,slark,windrunner,0.0
nevermore,silencer,viper,snapfire,templar_assassin,0,1,sniper,keeper_of_the_light,marci,razor,troll_warlord,0.0
bristleback,ogre_magi,axe,dark_willow,skywrath_mage,0,1,riki,warlock,monkey_king,visage,lich,0.0
phantom_assassin,necrolyte,sniper,riki,lina,0,0,skeleton_king,drow_ranger,keeper_of_the_light,pudge,skywrath_mage,1.0
necrolyte,venomancer,slark,drow_ranger,slardar,0,0,mirana,invoker,enigma,huskar,undying,1.0
axe,drow_ranger,venomancer,morphling,phantom_assassin,0,0,invoker,tiny,pudge,sniper,dark_willow,1.0
enchantress,viper,kunkka,juggernaut,windrunner,0,1,ember_spirit,shadow_shaman,phantom_assassin,necrolyte,marci,1.0
jakiro,sand_king,invoker,oracle,huskar,0,0,legion_commander,witch_doctor,juggernaut,kunkka,arc_warden,0.0
rubick,juggernaut,zuus,venomancer,bounty_hunter,0,0,marci,lion,void_spirit,faceless_void,mars,0.0
sven,undying,nevermore,ogre_magi,bounty_hunter,0,0,phantom_lancer,witch_doctor,techies,leshrac,skeleton_king,1.0
razor,invoker,keeper_of_the_light,pugna,crystal_maiden,0,0,windrunner,lion,phantom_assassin,vengefulspirit,abaddon,1.0
centaur,oracle,alchemist,ogre_magi,spectre,0,1,skywrath_mage,bristleback,nevermore,rattletrap,zuus,0.0
chaos_knight,earthshaker,treant,nevermore,juggernaut,0,1,shredder,wisp,puck,drow_ranger,enchantress,1.0
pudge,dazzle,kunkka,nevermore,hoodwink,0,1,slark,disruptor,monkey_king,alchemist,pugna,1.0
puck,zuus,spectre,witch_doctor,slardar,0,1,chaos_knight,sniper,warlock,monkey_king,skywrath_mage,1.0
pugna,alchemist,doom_bringer,tinker,nevermore,0,1,templar_assassin,zuus,huskar,skywrath_mage,ursa,1.0
juggernaut,witch_doctor,hoodwink,pangolier,sniper,0,0,lich,phantom_lancer,techies,bounty_hunter,axe,1.0
bounty_hunter,keeper_of_the_light,phantom_assassin,templar_assassin,furion,0,0,juggernaut,tiny,ogre_magi,dawnbreaker,shadow_shaman,0.0
pudge,juggernaut,witch_doctor,sniper,grimstroke,0,0,wisp,bloodseeker,slardar,skywrath_mage,lion,0.0
sniper,rattletrap,chaos_knight,juggernaut,windrunner,0,1,marci,necrolyte,slark,crystal_maiden,dawnbreaker,1.0
chaos_knight,ancient_apparition,gyrocopter,dawnbreaker,lion,0,0,necrolyte,luna,drow_ranger,furion,crystal_maiden,0.0
void_spirit,riki,nyx_assassin,legion_commander,windrunner,0,1,skeleton_king,drow_ranger,silencer,ogre_magi,jakiro,0.0
invoker,dawnbreaker,phantom_assassin,phoenix,venomancer,0,0,techies,life_stealer,antimage,witch_doctor,undying,0.0
phantom_assassin,medusa,windrunner,drow_ranger,rubick,0,0,necrolyte,invoker,phantom_lancer,lich,tusk,1.0
huskar,spectre,venomancer,shredder,hoodwink,0,0,luna,silencer,bristleback,sniper,viper,1.0
oracle,slark,silencer,lion,undying,0,0,rattletrap,puck,monkey_king,sand_king,treant,1.0
pangolier,monkey_king,phantom_assassin,troll_warlord,necrolyte,0,1,slark,pugna,void_spirit,alchemist,spirit_breaker,1.0
viper,night_stalker,obsidian_destroyer,troll_warlord,luna,0,0,lycan,crystal_maiden,monkey_king,pudge,templar_assassin,0.0
jakiro,necrolyte,lina,crystal_maiden,juggernaut,0,1,tusk,warlock,phantom_lancer,tiny,abyssal_underlord,0.0
skywrath_mage,dark_willow,faceless_void,rubick,razor,0,0,weaver,earthshaker,tusk,viper,sniper,1.0
slardar,silencer,obsidian_destroyer,void_spirit,primal_beast,0,0,nyx_assassin,ancient_apparition,pudge,nevermore,spectre,1.0
dazzle,snapfire,abyssal_underlord,undying,nevermore,0,1,axe,life_stealer,queenofpain,hoodwink,venomancer,1.0
queenofpain,abyssal_underlord,rubick,witch_doctor,drow_ranger,0,1,zuus,spirit_breaker,skywrath_mage,morphling,obsidian_destroyer,0.0
mirana,obsidian_destroyer,pudge,hoodwink,skeleton_king,0,1,slark,sniper,tusk,invoker,furion,1.0
ogre_magi,skywrath_mage,dawnbreaker,medusa,ursa,0,0,warlock,faceless_void,razor,zuus,bloodseeker,1.0
phantom_lancer,void_spirit,axe,witch_doctor,jakiro,0,0,mars,medusa,shredder,dazzle,oracle,0.0
monkey_king,dark_willow,ursa,windrunner,crystal_maiden,0,0,legion_commander,drow_ranger,bloodseeker,lion,bounty_hunter,1.0
crystal_maiden,monkey_king,luna,bristleback,necrolyte,0,1,juggernaut,pangolier,shadow_shaman,hoodwink,lion,0.0
shadow_shaman,antimage,chaos_knight,ogre_magi,nevermore,0,0,pudge,invoker,arc_warden,grimstroke,drow_ranger,0.0
riki,abaddon,warlock,tidehunter,templar_assassin,0,1,drow_ranger,lion,void_spirit,axe,necrolyte,1.0
visage,arc_warden,dark_willow,legion_commander,oracle,0,0,faceless_void,elder_titan,jakiro,razor,chaos_knight,0.0
abyssal_underlord,slardar,razor,slark,winter_wyvern,0,0,skeleton_king,furion,pugna,meepo,wisp,1.0
zuus,tidehunter,rubick,spectre,tiny,0,1,dark_seer,gyrocopter,vengefulspirit,faceless_void,necrolyte,1.0
void_spirit,crystal_maiden,morphling,spirit_breaker,death_prophet,0,0,furion,chaos_knight,slardar,mars,nevermore,1.0
axe,nevermore,bristleback,lion,ursa,0,1,snapfire,drow_ranger,silencer,enigma,tiny,1.0
windrunner,kunkka,clinkz,medusa,jakiro,0,0,queenofpain,pudge,bristleback,sven,techies,0.0
lion,omniknight,invoker,faceless_void,phantom_lancer,0,0,morphling,axe,beastmaster,enchantress,silencer,1.0
puck,bloodseeker,sand_king,drow_ranger,pudge,0,0,faceless_void,void_spirit,broodmother,tinker,bristleback,0.0
silencer,huskar,witch_doctor,venomancer,drow_ranger,0,0,crystal_maiden,rubick,pudge,centaur,spectre,1.0
riki,skywrath_mage,earth_spirit,razor,lion,0,1,grimstroke,earthshaker,weaver,phantom_assassin,windrunner,0.0
juggernaut,void_spirit,magnataur,pudge,treant,0,1,faceless_void,witch_doctor,dawnbreaker,invoker,venomancer,0.0
abyssal_underlord,viper,crystal_maiden,juggernaut,broodmother,0,0,spectre,dawnbreaker,furion,slark,void_spirit,1.0
crystal_maiden,enigma,windrunner,luna,arc_warden,0,1,lion,antimage,tusk,lina,skywrath_mage,0.0
razor,medusa,kunkka,gyrocopter,winter_wyvern,0,1,techies,death_prophet,viper,witch_doctor,silencer,1.0
life_stealer,zuus,sniper,nevermore,enchantress,0,0,dark_willow,juggernaut,faceless_void,pudge,meepo,1.0
dragon_knight,witch_doctor,sniper,windrunner,vengefulspirit,0,0,drow_ranger,phantom_assassin,lion,axe,jakiro,1.0
dragon_knight,pudge,jakiro,viper,axe,0,0,phantom_assassin,zuus,juggernaut,warlock,lich,0.0
sniper,witch_doctor,drow_ranger,zuus,lion,0,0,juggernaut,windrunner,axe,pudge,jakiro,1.0
drow_ranger,jakiro,skeleton_king,windrunner,warlock,0,0,dragon_knight,lion,pudge,viper,axe,0.0
oracle,spectre,pudge,lion,silencer,0,0,venomancer,crystal_maiden,earthshaker,skeleton_king,sniper,1.0
undying,sven,phantom_assassin,naga_siren,sniper,0,1,bloodseeker,axe,lion,furion,disruptor,0.0
spirit_breaker,marci,vengefulspirit,juggernaut,rubick,0,0,lone_druid,dazzle,slark,ogre_magi,morphling,0.0
crystal_maiden,tinker,obsidian_destroyer,antimage,undying,0,0,drow_ranger,warlock,mars,jakiro,medusa,1.0
dawnbreaker,chaos_knight,luna,venomancer,winter_wyvern,0,0,enchantress,windrunner,night_stalker,life_stealer,legion_commander,0.0
wisp,juggernaut,invoker,leshrac,elder_titan,0,1,pugna,drow_ranger,slark,lina,lion,1.0
pudge,bounty_hunter,spectre,witch_doctor,primal_beast,0,0,antimage,bristleback,enchantress,keeper_of_the_light,silencer,1.0
pudge,ancient_apparition,dazzle,drow_ranger,tidehunter,0,1,tinker,marci,tiny,axe,nyx_assassin,0.0
earthshaker,lion,shredder,antimage,leshrac,0,0,lich,medusa,obsidian_destroyer,techies,dawnbreaker,1.0
void_spirit,gyrocopter,chen,ancient_apparition,abaddon,0,0,ogre_magi,viper,skeleton_king,enchantress,templar_assassin,1.0
ursa,pudge,axe,skywrath_mage,necrolyte,0,1,legion_commander,windrunner,tinker,arc_warden,viper,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0.0
bristleback,earthshaker,zuus,lion,silencer,0,0,obsidian_destroyer,skywrath_mage,tiny,grimstroke,weaver,0.0
void_spirit,chaos_knight,vengefulspirit,abyssal_underlord,crystal_maiden,0,0,razor,earthshaker,pudge,rubick,morphling,1.0
earthshaker,night_stalker,phantom_assassin,nevermore,crystal_maiden,0,0,tinker,obsidian_destroyer,slardar,spectre,monkey_king,1.0
witch_doctor,tiny,zuus,nevermore,faceless_void,0,0,puck,phantom_assassin,earthshaker,sand_king,disruptor,0.0
life_stealer,undying,pugna,bounty_hunter,medusa,0,0,phantom_lancer,crystal_maiden,tiny,lich,dragon_knight,0.0
lion,slark,bounty_hunter,zuus,phantom_assassin,0,0,slardar,nyx_assassin,legion_commander,nevermore,sniper,1.0
tinker,keeper_of_the_light,techies,tidehunter,furion,0,1,enigma,templar_assassin,dawnbreaker,juggernaut,crystal_maiden,1.0
juggernaut,invoker,mirana,gyrocopter,viper,0,0,storm_spirit,magnataur,crystal_maiden,phantom_assassin,lich,1.0
leshrac,lion,mars,rubick,furion,0,0,wisp,hoodwink,antimage,ember_spirit,treant,1.0
sniper,obsidian_destroyer,monkey_king,enigma,juggernaut,0,0,skeleton_king,bloodseeker,bristleback,drow_ranger,storm_spirit,1.0
omniknight,zuus,rubick,enigma,ursa,0,0,necrolyte,slark,gyrocopter,vengefulspirit,venomancer,1.0
jakiro,abyssal_underlord,shadow_shaman,death_prophet,phantom_assassin,0,1,rubick,storm_spirit,spirit_breaker,mars,centaur,0.0
earthshaker,invoker,nyx_assassin,shadow_shaman,faceless_void,0,1,lina,spirit_breaker,venomancer,rubick,slark,0.0
